id	tweet_id	text	task_1	task_2	task_3
3631	1.13863001817362E+018	@lauramkeane @markknoller @TimInHonolulu @KimReynoldsIA Did you read that the 4th of july will be a great big-O'-fundraiser for trumps re election? He also plans to make himself the center of attention.(surprise).  This is his 'parade' he so wants the country to have for him. &amp; since that wont happen. Hes taking this.  #FuckTrump	NOT	None	NULL
3632	1.13863020747089E+018	NYT: Mexico Had Already Agreed to Border Measures Trump Said Were Taken to Avert Tariffs #Resist #ResistTrump #FuckTrump https://t.co/508FLMjDAh	NOT	None	NULL
3633	1.13718043164257E+018	@dwancherry I read until I got to the picture of him with the Trump jersey on the wall.  #douchebag	NOT	None	NULL
3634	1.13981620020708E+018	#DoctorsUnderOppression @ Baharampore Hospital in #Bengal saying that #TMC MLA Abu Taher Khan &amp; his men entered the hospital &amp; threatened of raping lady doctors, murdering male doctors &amp; said it'll be done such way, none can trace bodies.  #DoctorsFightBack #DoctorsProtest https://t.co/OuXOeRnskU	NOT	None	NULL
3636	1.13928959448939E+018	oi check shirt man , when you say “this country” do you mean Wales?no? Didn’t think so #dickhead @bbcqt	NOT	None	NULL
3637	1.13982891231208E+018	Every one in the country is aware if what's happening with doctors in west Bengal &amp; in India &amp; this is no way any ruling government should treat it's people.   It's high time people speak up &amp; this is should not die down easily.   #DoctorsFightBack #Kolkata #India	NOT	None	NULL
3638	1.13762122104096E+018	Even #Dhoni couldn’t have imagined that our media will go for such high TRP by taking this #DhoniKeepsTheGlove issue to prime time !! If army is our pride then our current missing plane must be at our prime time  and game yes we will win 🤩🤩#INDvAUS #AUSvIND #icc	NOT	None	NULL
3639	1.14063323262432E+018	#EastTurkistan Demonstration against Beijing Olympic (Japan)  https://t.co/GHhNTmpunA  #Uyghur #FreeUyghur #China #CCP #BoycottChina #ウイグル #RT	NOT	None	NULL
3641	1.13708614926715E+018	@ICC to BCCI:: Sorry we cant allow Ms Dhoni to keep the Army Gloves.    @BCCI reply:: Salaam thok, Sar Jhuka, Tu dum daba, Chal Rasta naap le..     #BalidanBadge #BalidanInsignia   #MSDHONI #IndiaWithDhoni #DhoniKeepsTheGlove #DhoniKeSathDesh   #BoycottWorldCup	NOT	None	NULL
3642	1.13983612130576E+018	And he is so called people's representative   #Savethedoctors #DoctorsFightBack   #istandwithnrs https://t.co/2cVLtSELhx	NOT	None	NULL
3643	1.13863285661007E+018	Congressman says he supports prison for people who get abortions #Resist #ResistTrump #FuckTrump https://t.co/v97wgsRmLn	NOT	None	NULL
3645	1.14035331198555E+018	Can't wait to see who'll be the new #Tory (unelected yet again) PM #ToryLeadeshipContest says me never 😝 if #Boris et al are anything to go by #BorisJohnsonShouldNotBePM really do hope there's life on Mars 💨💨🔥🚀	NOT	None	NULL
3646	1.13980837457534E+018	@narendramodi @AmitShah @Dev_Fadnavis Sir i am a medical student and after all is happening in kolkata i no more feel safe being a doctor .Every human has the basic right to have protection when threatened ,why we doctor's are being denied of that #SAVEDOCTORS #DoctorsFightBack	NOT	None	NULL
3647	1.1405841956869E+018	I’m a comedian and as a group we’re: selfish, chaotic, narcissistic, disorganised, needy and entirely self obsessed. I wouldn’t trust a comedian with anything apart from a microphone and an audience.    And those are the exact reasons why #BorisJohnsonShouldNotBePM	NOT	None	NULL
3648	1.13949861879512E+018	@ICC wants to make happy each and every WC playing country thats why their made schedule according to rain so that every country score point.👺    #ShameOnICC   @BCCI   @englandcricket	NOT	None	NULL
3649	1.13743342535314E+018	@BDUTT @msdhoni @adgpi #DhoniKeepsTheGlove the stupidity of the demand is only because of the president of ICC - what's next? Get virat and pandya to erase their tattoos???	NOT	None	NULL
3650	1.13662420700811E+018	another GOOD reason 2 NOT reveal identity of rape accused man!! not only because he might be INNOCENT .. but because people MISTAKE him 4 someone else with same name. PREPOSTEROUS!! karan WAHI #rapist now?    @timesofindia  @vineetjaintimes @ncw @smritiirani https://t.co/oy9omDRqI3	NOT	None	NULL
3651	1.13749515876358E+018	@DWPippy @TomthunkitsMind #Creep, #pedophile, #goon #rapist! Trial time https://t.co/bkb6WmOZtU	HOF	OFFN	TIN
3652	1.13961905873378E+018	The president's comments suggest that he believes winning an election is more important than the integrity of the election, Chuck Schumer said.  #TrumpIsATraitor #Trump #FlagDay #JohnMcCainDay https://t.co/TnahdtWKJG	NOT	None	NULL
3654	1.14069156337227E+018	Martin Rowson on Tory MPs voting for a new leader #BorisJohnson #MichaelGove #BorisJohnsonShouldNotBePM #Boris4PM #cartoon #ToryLeadership #MichaelGove #DominicRaab #JeremyHunt #SajidJavid #RoryStewart #BoJo - political cartoon gallery in London https://t.co/dePcTdnXF6 https://t.co/mVjGdsTDxf	NOT	None	NULL
3655	1.13980456237686E+018	To those armchair activists on all issues they don't understand but mute on this.     #SaveTheDoctors   #DoctorsStrike   #DoctorsFightBack #DoctorsUnderOppression https://t.co/zAEkAqtAWm	NOT	None	NULL
3657	1.13735748619593E+018	#DOUCHEBAG all this from a fat no talent ass https://t.co/5spmexrahX	HOF	PRFN	TIN
3660	1.13956702769622E+018	@actdottv @MyaNikitaEtc @mmpadellan #ShunTrump I really hope this trends:)  #FuckTrump #FuckTrumpDaily	HOF	PRFN	TIN
3663	1.14042943750826E+018	@TheRealOJ32 Wow you really have some nerve coming on twitter like this...  #Murderer  #WeWillNeverForget	NOT	None	NULL
3665	1.14053187177384E+018	General Election now! #BorisJohnsonShouldNotBePM https://t.co/T4akLRUMBv	NOT	None	NULL
3666	1.13909518747981E+018	A convicted killer, who went on the run for 17 days, was caught by chance when police were called to a McDonald’s drive-thru, a court has heard. Read more https://t.co/zqmm8oPO6U #news #crime #murderer #convict #prison #escape #killer #mcdonalds #uk #police #drivethru #court https://t.co/V6yMZ1IWaR	NOT	None	NULL
3668	1.13980667587808E+018	*After betrayal from momta Didi, media and patients*  #DoctorsStrike #DidiVsDoctors #DoctorsFightBack   AIIMS doctors: https://t.co/AVXjQLyLWV	NOT	None	NULL
3670	1.14053452252342E+018	@IzzyFolau 👈🏽 This Fucken Guy!  What a brainwashed cunt!   #Dickhead	HOF	PRFN	TIN
3671	1.13717189170835E+018	#DhoniKeepsTheGlove  Why icc have issue with Indian army badge  ICC behaving like ISIS  at last Indians feeling is it  #ICC=ISIS   #IndiaStandsWithDhoni   #DhoniKeepsTheGlove #DhoniKeSaathDesh #BalidaanBadge #BCCI   #ICCWorldCup2019   @msdhoni @imVkohli @ICC @BCCI @PMOIndia  @ANI @CNN ,	NOT	None	NULL
3674	1.13982847643161E+018	@india_chandan Him bhi log hain. Hamara bhi gussa fut raha hain.   So per high medical bill is concerned, why pay a single paisa, go get yourself treated at govt hospitals. You want premium service you have to pay premium.   In negligence cases docs are penalised heavily.   #DoctorsFightBack	NOT	None	NULL
3675	1.1398544659959E+018	Protest against Mamta Banerjee and effigy burning in SCB Medical College, Cuttack, odisha.  #DoctorsFightBack   #standwithNRS   #SaveBengal   #Savethedoctors https://t.co/wudBjDXauv	NOT	None	NULL
3677	1.13991243974989E+018	@SenSchumer @realDonaldTrump @senatemajldr @SenateGOP It was too late for him to try to do damage control on @foxandfriends the @abc interview will be aired again and more people get to hear what he has to say. #TrumpIsATraitor	NOT	None	NULL
3678	1.13860619247163E+018	#douchebag ownership is a real thing. It's powerful. Own your douche. #Theboldtype #theBoldTypeChat	NOT	None	NULL
3679	1.13895424703742E+018	Absolutely mortifying what is happening at our border. These camps should be preserved purely for education. Instead they're being recycled for the same purpose. #FuckTrump https://t.co/vUeW7QRLXA	NOT	None	NULL
3680	1.13945615906301E+018	iTWEET:After all the rabid build up to the #ICCWorldCup2019 match between #India &amp; #Pakistan on 16June, the ultimate let-down would be a washed out match again! One point each! #Cricket #WorldCupCricket #ShameOnICC	NOT	None	NULL
3682	1.13720439429268E+018	कुछ भी कहने से अच्छा है। कुछ भी सोच समझ के बोले। नियम कायदे नाम के भी कुछ चीजें होती है।  Let the concern team to take care of the same and let's not divert from the main topic of India should win the #CWC19 ! However I too with msd on this with #DhoniKeepsTheGlove ! https://t.co/q7DBnOXOrq	NOT	None	NULL
3684	1.14067414532539E+018	How the hell has #borisjohnson won all this support if he won’t leave his front room? Am I missing something?#BorisJohnsonShouldNotBePM	NOT	None	NULL
3686	1.13917813321365E+018	Every supporter of the current White House occupant who continues to support him after his latest treasonous comments can all fuck right the fuck off for-fucking-ever. #fucktrump #itmfa #TraitorTrump #ImpeachTrumpNow	HOF	PRFN	TIN
3687	1.14007430860732E+018	This is stupidly crazy. To think of leader might just prioritize a known political enemy nation over his country is so disgusting. I cant wait for this nightmare to be done. #TrumpIsATraitor #ImpeachDonaldTrump #TrumpMustResign  Our country deserve justice and ppm to defend it! https://t.co/os8G8WXgAz	NOT	None	NULL
3690	1.13760945248663E+018	For cricketer like Sunil Gavaskar world cup is everything! #shame   Let any team win world cup, we don't care. We care for pride and self respect of our Army / Nation first.  @sardanarohit   @ICC @BCCI @cricketworldcup @ICCMediaComms @msdhoni   #DhoniKeepTheGlove #DhoniKeepsTheGlove https://t.co/YTwfS3HreU	NOT	None	NULL
3691	1.1395917322979E+018	@SenToomey @AmericanLegion @SteveDaines You just use the military for a photo-op for your convenience. #FlagDay #JohnMCainDay #JohnMcCainDayJune14th #TrumpIsATraitor	NOT	None	NULL
3692	1.13876423765075E+018	@keithboykin @IlhanMN And you like #warmongers   #Hezbollah #rapist #murderers   What's your point #townclowns #democrats #lie #lies #vaguetruths	HOF	OFFN	TIN
3693	1.13938363112044E+018	Adam Silver is into hardcore BDSM. Still figuring out what role he plays, he’s absolutely cringe-tastic. He also has bodies buried in his backyard, 6+ I’m thinking #murderer	HOF	OFFN	TIN
3694	1.13934967515519E+018	Federal watchdog agency says Kellyanne Conway should be fired after violating the Hatch Act #Resist #ResistTrump #FuckTrump https://t.co/APIkVzT7Jq	NOT	None	NULL
3696	1.13738228337414E+018	Dear @ICC you haven't done right  We stand by @msdhoni  #DhoniKeepsTheGlove https://t.co/fmPwqMMq8i	NOT	None	NULL
3697	1.13955929751024E+018	There is gonna be #NoBirthdayForTrump ever.    Hell, #TraitorTot @realDonaldTrump deserves no praise of any sort since he's a fraud and a FAILURE.    #TrumpIsADisgrace #TrumpsWorseThanNixon #TRUMPSUNFIT #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpIsAFraud #TrumpIsAMoron https://t.co/G7g3NzA7xs	HOF	OFFN	TIN
3698	1.13953079445885E+018	We have seen #DoctorsFightBack through various peaceful means possible. And all of us must stand with them.Their well-being is important to us not only because they are doctors but also because they are fellow citizens.#DoctorsStrike because every life matters - theirs included!	NOT	None	NULL
3699	1.13709183219666E+018	Dear @ICC The symbol for Balidaan is pride of our Indian Para Troopers. There is nothing religious or political in wearing the glove.  Big commercial brands logo will do but not national pride ..? Its horrible   #DhoniKeepsTheGlove  @BCCI	NOT	None	NULL
3700	1.13956648634172E+018	#Trump Tweets About Epic Interview Fail &amp; Gets Mocked Like A Clown #TrumpIsATraitor #VoteBlue2020  https://t.co/5s2tNnBY8u	NOT	None	NULL
3701	1.13951534295755E+018	#DoctorsFightBack  Doctors of govt. Medical clg surat protest against violence against doctors. ..  #Save the savior https://t.co/ctLSZPoCbA	NOT	None	NULL
3702	1.13731659738159E+018	@ICC Dear ICC focus on improving the standard of Umpiring.Which is important than then dhoni's Gloves. @BCCI @StarSportsIndia @cricketworldcup #DhoniKeepsTheGlove https://t.co/6fVW93rvzg	NOT	None	NULL
3704	1.13914271817576E+018	@TheRightMelissa @jeremynewberger @realDonaldTrump It was @BarackObama who brought the country back from the brink of economic collapse, now @POTUS is Bankrupting the country, since Bankruptcy is actually the only thing @realDonaldTrump knows     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      https://t.co/lF2am3njsh	NOT	None	NULL
3705	1.13862740010573E+018	Vox Sentences: Maine moves to expand abortion access #Resist #ResistTrump #FuckTrump https://t.co/FRjTApznIs	NOT	None	NULL
3707	1.13973977562193E+018	#DoctorsFightBack Mamata vs Docs Latest Updates: Dharna Didi gets taste of her own medicine @AIIMSRDA hand out 48-hour ultimatum     https://t.co/nadDfG4PiX	NOT	None	NULL
3708	1.14052291303825E+018	@BBCBreakfast What happened to violent crime in London since 2008? https://t.co/vpC99CElND via @FullFact #BorisBull #BorisJohnsonShouldNotBePM	NOT	None	NULL
3709	1.13982759332925E+018	I see the unscrupulous and opportunistic #BorisJohnsonShouldNotBePM has decided to back #Heathrow expansion. End of retreat from commitment to lie in front of the bulldozers. On the bright side he may now support #PeoplesVote and #StopBrexit in a few months.	NOT	None	NULL
3710	1.1393481234347E+018	Senate Republicans say campaigns should call FBI over foreign dirt #Resist #ResistTrump #FuckTrump https://t.co/qyLHBSaSoa	NOT	None	NULL
3711	1.14060303577904E+018	Trying to win by hiding. #BorisJohnsonShouldNotBePM  Tory frontrunner fails to participate in the debate as PM contenders struggle to offer sol @AJEnglish https://t.co/OzbI1id44c https://t.co/bXlxxJJUN1	NOT	None	NULL
3712	1.13956080582368E+018	Are Muslims, in general a nuisance to be tolerated by the rest of the world ?  #SaveBengal  #DoctorsFightBack   #DoctorsStrike   #MamtaBanerjee	HOF	HATE	TIN
3713	1.14030931090962E+018	Govt school adopted by IMA appointed unqualified teachers based on their investments      #IMAFraud #PonziScheme     https://t.co/rqt6X2fP0q	NOT	None	NULL
3714	1.13954733235189E+018	@MysterySolvent I'm in count down mode until we never have to see this nasty grifter family again. And never is too soon. #FUCKTRUMP https://t.co/ID2oeD11OV	NOT	None	NULL
3715	1.13993001307834E+018	@DominicRaab @jeremycorbyn's political judgement has proven to be spot on over the course of decades. You on the other hand are a proven liar, probably racist to your core, whose moral compass has allowed the deaths of over 130,000 UK citizens. #murderer https://t.co/USVA6Bzfbd	HOF	OFFN	TIN
3716	1.139489476542E+018	A billion Cricket fans waited four years to watch how it rains in England😀😀😀😀 #shameonicc	NOT	None	NULL
3717	1.13721452913626E+018	#DhoniKeepsTheGlove   #DhoniKeepTheGlove   #DhoniKeSaathDesh     Sir please do not change your gloves,  please sir...     @msdhoni @BCCI	NOT	None	NULL
3718	1.1396530851885E+018	Biden leading Trump by 16 in Pennsylvania  Biden leading Trump by 10 in Wisconsin  Biden leading Trump by 7 in Florida  Trump leading Biden by 2 in Texas    Hahahahaha!   😂😂😂     #FuckTrump   #ImpeachTrumpNow https://t.co/VXubGeAKs3	NOT	None	NULL
3719	1.13952851201911E+018	#Trump just invited Congress to begin #Impeachment proceedings    #FridayMotivation  #ForThePeople  #2020Election  #FBR  #TrumpIsATraitor  #TrumpIsTheEnemyOfThePeople  #DemForce    https://t.co/xN6mPPlNwP	NOT	None	NULL
3721	1.13998078627752E+018	@realDonaldTrump Surrender. It’s all coming out. Everything. Everyone will know the truth. #TrumpIsATraitor	NOT	None	NULL
3722	1.13950396474176E+018	Don't know if the math is correct but #ShameOnICC https://t.co/czmt2cwpk9	NOT	None	NULL
3723	1.13920155849375E+018	@_OnGod_ 1. That was at 11, now it’s 4 am. 2. I don’t owe you shit 3. Don’t fucking break in #rapist 🙄👀	HOF	PRFN	TIN
3724	1.14028269084919E+018	The #TrumpIsATraitor groupies are going to lie us into another war! And why? TO PUMP TRUMP’S POLL NUMBERS!	NOT	None	NULL
